name,city,dist,address,latitude,longitude
瑞光公園,台北市,瑞光里,瑞光路132巷旁內（六期重劃區）,25.07118034,121.5776825
瑞湖公園,台北市,湖元里,民權東路六段19巷底,25.06930924,121.576889
瑞陽公園,台北市,瑞陽里,文德路22巷10號對面,25.077689,121.579223
碧山公園,台北市,碧山里,內湖路三段60巷10號前,25.08708,121.5919571
碧湖公園,台北市,湖濱里,內湖路二段175號，國立臺灣戲曲學院旁,25.08218956,121.5842896
福壽公園,台北市,清白里,星雲街150巷18號旁,25.07980919,121.5965576
翠湖公園,台北市,大湖里,大湖山莊街117號至147號後面,25.08626,121.602107
樂活公園,台北市,"樂康里,五分里",康樂街61巷15弄旁,25.068244,121.618814
樂康公園,台北市,樂康里,康樂街61巷73弄24號對面,25.07007027,121.620697
環東公園,台北市,行善里,南京東路六段北側與堤頂大道交叉口,25.04372978,121.5429306
麗湖公園,台北市,金湖里,金湖路363巷67弄63號對面(四期重劃),25.073539,121.599282
寶湖公園,台北市,五分里、葫洲里,民權隧道西側(民權東路六段),25.067328,121.598514
內湖110號綠地,台北市,湖元里,臺北市內湖區瑞光路112巷及76巷旁(六期重劃),25.07122994,121.5800705
內湖117號綠地,台北市,大湖里,臺北市內湖區大湖山莊街與成功路5段交叉口、大湖設區國宅,25.08326912,121.6018524
內湖119號安興綠地,台北市,行善里,位於南京東路6段北側，安興街南側,25.0576992,121.5836716
文德1號綠地,台北市,港富里,臺北市內湖區文德路1號-91號間,25.07859039,121.5842133
石潭公園,台北市,石潭里,內湖成功路二段東側（麥帥公路兩側）,25.06311989,121.5932083
康樂綠地,台北市,內溝里,臺北市內湖區康樂街191巷旁,25.07490921,121.6206131
港華5號綠地,台北市,港華里,臺北市內湖區環山路2段62號對面,25.08544922,121.5742874
湖興綠地,台北市,湖興里,臺北市內湖區成功路2段312巷27號旁,25.06893921,121.5908966
紫陽綠地,台北市,紫陽里,臺北市內湖區陽光街55號、內湖高中後面,25.07641029,121.5867996
潭美公園,台北市,週美里,新明路298巷16弄起至成功路2段潭美國小旁,25.05701065,121.5816803
麗湖綠地,台北市,金湖里,金湖路363巷51弄口,25.073374,121.600509
治磐廣場,台北市,西湖里,臺北市內湖區內湖路1段285巷8弄2號旁,25.08272934,121.5663071
港富廣場,台北市,港富里,臺北市內湖區內湖路1段715巷旁,25.08029938,121.5781174
灣仔廣場,台北市,湖興里,臺北市內湖區成功路2段324巷4號旁,25.06893921,121.5908966
大同公園,台北市,國慶里,延平北路三段99巷,25.06797981,121.512001
大稻埕公園,台北市,大有里,歸綏街241號隔壁,25.05866051,121.5103684
大龍公園,台北市,至聖里,大龍街244號旁,25.07024002,121.5155792
玉泉公園,台北市,玉泉里,西寧北路28號,25.04993057,121.5076523
至聖公園,台北市,至聖里,承德路三段210號,25.07118988,121.5176926
忠和公園,台北市,大有里,歸綏街250巷,25.0578804,121.5086136
哈密公園,台北市,重慶里,哈密街59巷,25.074846,121.515594
建成公園,台北市,光能里,承德路二段35號旁,25.0540905,121.5182266
迪化公園,台北市,鄰江里,迪化街二段243巷,25.07110977,121.5120087
國順公園,台北市,國順里,大同區昌吉街131巷西側,25.066222,121.510025
景化公園,台北市,隆和里,伊寧街9巷,25.06535912,121.5127411
朝陽公園,台北市,朝陽里,重慶北路2段70巷旁,25.05595,121.51313
塔城公園,台北市,玉泉里,塔城街7號旁,25.05072022,121.5108032
蔣渭水紀念公園,台北市,雙連里,錦西街51號對面,25.05970955,121.516777
歸綏戲曲公園,台北市,延平里,重慶北路2段與歸綏街口,25.05797005,121.513092
蘭州公園,台北市,蓬萊里,蘭州街89巷,25.06395912,121.5153809
大同249綠地,台北市,老師里,大同區老師里迪化街364巷西北側,25.07743073,121.5114594
大同250綠地,台北市,老師里,大同區老師里迪化街364巷東南側,25.07722092,121.5098572
大同251綠地,台北市,老師里,大同區老師里環河北路敦煌路口三角綠地,25.07838059,121.5118485
敦煌1號綠地,台北市,重慶里,大同區重慶里重慶北路3段交流道旁,25.0747509,121.5162888
敦煌2號綠地,台北市,老師里,大同區老師里敦煌路125號慶昌橋旁,25.07696915,121.5164414
大同16號廣場,台北市,永樂里,大同區永樂里環河北路與民生西路口,25.05637932,121.5086136
大稻埕廣場,台北市,永樂里,大同區永樂里永昌街與迪化街口之霞海城隍廟前,25.05500031,121.5095367
六藝廣場,台北市,保安里,大同區保安里孔廟西北側及保安宮南側道路,25.07468987,121.5150528
太原廣場,台北市,建明里,大同區建明里鄭州路與太原路口左右兩側廣場,25.04747963,121.5166397
永樂廣場,台北市,永樂里,大同區永樂里迪化街永樂市場,25.0546608,121.5096588
保安廣場,台北市,保安里,大同區保安里庫倫街55巷旁(北側),25.07055092,121.5189285
建成圓環,台北市,建功里,南京西路與重慶北路口東南側,25.0527604,121.5142952
八德公園,台北市,中崙里,八德路二段366巷21之1號前,25.04693031,121.5457077
中華公園,台北市,中華里,健康路15巷口,25.053527,121.552484
民有一號公園,台北市,民有里,敦化北路244巷31號前,25.06077004,121.5474014
民有二號公園,台北市,民有里,民生東路三段113巷14號前,25.05964088,121.5463181
民有三號公園,台北市,民有里,民生東路三段127巷14號前,25.05862045,121.5476227
民福綠地,台北市,民福里,民族東路763號對面,25.06276,121.54879
民權公園,台北市,東榮里,富錦街359巷2弄，民權國小旁,25.06191063,121.5591736
吉仁公園,台北市,吉仁里,八德路3段、延吉街口,25.0478096,121.5534821
吉祥公園,台北市,吉祥里,八德路四段245巷52弄至56弄間,25.0505333,121.5640488
安平公園,台北市,安平里,南京東路五段251巷32弄8號旁,25.05302048,121.5644913
西松公園,台北市,安平里,三民路、健康路口,25.05368996,121.5641327
延壽一號公園,台北市,介壽里,光復北路165巷17號前,25.05763054,121.5563507
延壽二號公園,台北市,精忠里,民生東路四段56巷3弄20號前,25.05735016,121.5527573
延壽三號公園,台北市,精忠里,敦化北路199巷5號前,25.05686951,121.5518036
松基公園,台北市,松基里,興安街174巷旁,25.055369,121.545445
松榮公園,台北市,東榮里,光復北路及富錦街交接處,25.060208,121.555107
長壽公園,台北市,東光里,健康路174號旁,25.05336952,121.5589218
美仁一號公園,台北市,美仁里,南京東路四段52巷14號前,25.05014992,121.5534592
美仁二號公園,台北市,美仁里,八德路三段99巷12～18號前,25.04949951,121.553421
健康公園,台北市,安平里,健康路、松山變電所旁,25.05411911,121.5688705
婦聯公園,台北市,龍田里,延壽街330巷20弄,25.05468941,121.5597305
富民生態公園,台北市,富錦里,新東街41之7號,25.06015015,121.5643387
富錦一號公園,台北市,東榮里,民生東路五段69巷2弄旁,25.05888939,121.5590286
富錦二號公園,台北市,東榮里,民生東路5段69巷2弄27號旁,25.05961037,121.5596237
富錦三號公園,台北市,東榮里,民生東路5段69巷4弄11號旁、富錦街374號,25.06023979,121.5588989
富錦五號公園,台北市,精忠里,民生東路四段97巷4弄20號旁,25.05884934,121.5535431
富錦六號公園,台北市,精忠里,民生東路四段105號旁,25.05821037,121.5529022
復盛公園,台北市,復盛里,市民大道五段99號、八德路四段106巷,25.04747963,121.56147
復源公園,台北市,復源里,光復南路22巷至32巷間,25.04648972,121.5544815
敦中公園(施工中，預計8月底完成),台北市,中正里,敦化北路4巷31號邊,25.04990006,121.5458908
敦化公園,台北市,敦化里,八德路三段12巷52弄2之1號邊,25.04640961,121.5504837
敦北公園,台北市,精忠里,敦化北路、民權東路口,25.06122971,121.5515671
新中公園,台北市,東榮里,新中街、富錦街口,25.06052017,121.5608673
新東公園,台北市,新東里,民生東路五段、撫遠街口,25.05879974,121.568367
寧安公園,台北市,復勢里,寧安街50巷、育達商職第二校區前,25.05035019,121.5548706
精忠2號公園,台北市,精忠里,民生東路四段80巷旁,25.05639076,121.5528488
精忠公園,台北市,精忠里,民生東路四段97巷6弄2號旁,25.05933952,121.5521698
撫遠公園,台北市,莊敬里,撫遠街367巷至389巷底,25.06444931,121.5669479
舊宗1號公園 ( 新東農園 ),台北市,新東里,撫遠街，撫遠街抽水站旁,25.06195068,121.5688629
舊宗2號公園,台北市,新東里,撫遠街，松山抽水站兩側,25.05491066,121.5699997
鵬程公園,台北市,鵬程里,健康路325巷6弄底,25.0555191,121.5686722
寶清公園,台北市,安平里,寶清街85號對面,25.05212021,121.5676422
松山121號綠地三民圓環,台北市,三民里、富泰里、富錦里,臺北市松山區民生東路五段三民路口,25.05916023,121.5625687
大理公園,台北市,糖?里,環河南路二段125巷口,25.03413963,121.49366
寺前公園,台北市,富福里,西園路一段282-2號(萬華火車站新站旁),25.03354073,121.4992065
老松公園,台北市,福音里,桂林路與永福街之間(老松國小對面),25.03852081,121.502739
西園公園,台北市,日善里,東園街67巷及73巷之間(西園國小對面),25.02639008,121.4965363
孝德公園,台北市,孝德里,臺北市萬華區寶興街140巷17弄,25.024124,121.49425
和平青草園(原萬華402號公園),台北市,和平里,西園路一段與艋舺大道交叉口,25.03265953,121.4972076
東園公園,台北市,榮德里,萬大路424巷及486巷68弄之間,25.02095032,121.4952469
長沙公園,台北市,菜園里,環河南路一段、長沙街二段交口,25.04150009,121.4999237
長順公園,台北市,華江里,長順街46巷旁,25.03185082,121.4890289
青山公園,台北市,青山里,華西街8號旁,25.03936958,121.4983063
青年公園,台北市,騰雲里,臺北市水源路199號,25.02511025,121.505867
保德公園,台北市,保德里,東園街154巷旁,25.02279091,121.497467
柳鄉公園,台北市,柳鄉里,環河南路二段100巷內,25.03726006,121.4954376
桂林公園,台北市,青山里,環河南路二段與桂林路交口,25.03890991,121.4968185
華江一號公園,台北市,柳鄉里,和平西路三段309巷與環河南路二段158巷間,25.03589058,121.4941101
華江七號公園,台北市,華江里,和平西路三段302巷1號,25.03499031,121.4934006
華江二號公園,台北市,柳鄉里,環河南路二段154、156、158巷間,25.035864,121.494085
華江八號公園,台北市,華江里,環河南路二段250巷28弄旁,25.03405953,121.4926834
華西公園,台北市,青山里,華西街21巷內(桂林路與華西街口),25.03866959,121.4986572
新糖?公園(糖?文化園區),台北市,糖?里,大理街160巷旁,25.03354906,121.4946463
萬華51號公園,台北市,富福里,萬華區富福里西園路1段與大理街交叉口,25.03594017,121.5029221
壽德公園,台北市,壽德里,萬青街118巷旁,25.02442932,121.5011368
福星公園,台北市,福星里,漢口街與昆明街交叉口,25.0460701,121.5059128
綠堤公園,台北市,綠堤里,環河南路二段159巷邊,25.03321075,121.492897
聚德公園,台北市,糖?里,大理街175巷及和平西路三段286巷1弄間,25.03488922,121.4947205
艋舺公園,台北市,富民里,"廣州街,西園路交叉口.(原龍山寺公園)",25.03603785,121.4999117
糖?公園,台北市,糖蔀里,大理街175巷內,25.03439311,121.4946526
錦德公園,台北市,錦德里,德昌街與西園路二段281巷交叉口,25.02330017,121.492363
萬華266號綠地,台北市,菜園里,萬華區菜園里康定路與貴陽街2段交叉口,25.03915978,121.5030975
西本願寺（萬華406號）廣場,台北市,新起里,臺北市中華路1段及長沙街2段交會處,25.04030037,121.5070801
二二八和平公園,台北市,黎明里,凱達格蘭大道3號,25.042286,121.514297
中央藝文公園,台北市,梅花里,北平東路30號前,25.046272,121.526856
介壽公園,台北市,黎民里,凱達格蘭大道西側，總統府前,25.03926086,121.5146332
文光公園,台北市,幸市里,仁愛路二段65巷1弄口,25.03903961,121.5308533
文盛公園,台北市,文盛里,羅斯福路三段284巷1號前,25.0161705,121.5321198
水源町公園,台北市,水源里,臺北市中正區汀州路三段104巷40弄6號,25.01187015,121.5346044
永昌公園,台北市,永昌里,寧波西街181巷30號前,25.02622986,121.5099564
永福公園,台北市,水源里,福和橋邊，基隆路汀州路口,25.009801,121.532098
忠孝公園,台北市,幸市里,忠孝東路二段134巷對面,25.04183006,121.5320206
信愛公園,台北市,三愛里,臨沂街75巷11號,25.0349102,121.5287628
南昌公園,台北市,南福里,南昌路二段與和平西路一段交口,25.02681923,121.5202026
牯嶺公園,台北市,網溪里,牯嶺街141號前,25.02312088,121.5186768
連雲公園,台北市,三愛里,連雲街37巷與新生南路一段146巷交口.,25.03520966,121.5318222
逸仙公園,台北市,黎明里,北平西路，中山北路口,25.04770088,121.5200272
齊東公園,台北市,幸福里,齊東街53巷巷口.,25.04174995,121.5282974
黎明公園,台北市,黎明里,南陽街38巷5號前,25.04413986,121.5155563
螢橋公園,台北市,螢圃里,和平西路1段116號,25.02672005,121.5172501
中正138號綠地,台北市,"建國里,南門里,龍福里",愛國西路林園道,25.03783989,121.5145111
北門廣場,台北市,光復里,忠孝西路與中華路一段東南側,25.0480021,121.5116831
交7廣場,台北市,黎明里,中正區黎明里忠孝西路與公園路口（臺北車站南1門、南2門、南3門前）,25.04647064,121.5167618
交通4號廣場,台北市,黎明里,中正區黎明里市民大道旁、逸仙公園西側,25.04738045,121.5188065
交通8號廣場,台北市,黎明里,中正區黎明里忠孝西路與重慶北路口西側,25.05031967,121.51651
行旅廣場,台北市,黎明里,忠孝西路與重慶北路一段路口東北側,25.0477977,121.5132041
?公公園,台北市,光武里,復興南路1段135巷與大安路1段路口,25.0424099,121.545723
?公圳公園,台北市,"誠安里,昌隆里",復興南路至建國南路,25.04360962,121.5431213
大安公園,台北市,誠安里,安東街.復興南路1段126巷內,25.04276085,121.5428085
大安森林公園,台北市,龍門里,"新生南路以東,信義路三段以南",25.0333004,121.5358429
大學公園,台北市,大學里,溫州街46巷,25.02190971,121.532898
仁慈公園,台北市,仁慈里,大安路1段224巷口,25.0341301,121.5457077
仁愛公園,台北市,德安里,大安路1段169巷,25.03661919,121.5462418
仁愛圓環,台北市,德安里,仁愛路與敦化南路交會處之圓環,25.03763008,121.5496826
公館公園,台北市,學府里,羅斯福路4段113巷內,25.01142672,121.5407911
古風公園,台北市,古風里,龍泉街108號對面,25.02197075,121.5290527
古莊公園,台北市,古莊里,師大路92巷內,25.02272987,121.5282135
四維公園,台北市,龍雲里,瑞安街23巷24弄,25.03063011,121.5453262
平安公園,台北市,義安里,敦化南路2段37巷旁,25.03195953,121.5493164
民榮公園,台北市,民炤里,新生南路1段157巷19號,25.03540039,121.5356979
民輝公園,台北市,民輝里,仁愛路3段5巷3弄18號,25.03951073,121.5350571
永康公園,台北市,福住里,永康街17巷口,25.03162003,121.5297165
光信公園,台北市,光信里,延吉街241號,25.03556061,121.5558014
全安公園,台北市,全安里,和平東路3段119巷15號對面,25.02545929,121.5512085
安東公園,台北市,龍雲里,復興南路2段125巷20弄,25.02893066,121.5448227
安祥公園,台北市,和安里,信義路3段157巷10弄,25.03454018,121.5427322
辛亥一號公園,台北市,龍坡里,溫州街30巷14號,25.0227108,121.5326614
和平公園,台北市,龍淵里,和平東路2段118巷6弄,25.02349091,121.5425186
和安公園,台北市,仁慈里,復興南路1段313巷,25.03450966,121.5444794
居安公園,台北市,義安里,敦化南路2段81巷口右側,25.02968025,121.5493317
延吉公園,台北市,華聲里,延吉街131巷,25.04257011,121.5557709
昌隆公園,台北市,昌隆里,市民大道與建國南路交叉口,25.0437603,121.5357132
東豐公園,台北市,仁慈里,復興南路1段279巷,25.03577995,121.5448608
法治公園,台北市,法治里,通化街186巷,25.02691078,121.5529175
臥龍公園,台北市,黎元里,?龍街118巷辛亥路3段交叉口,25.01670075,121.5498886
虎嘯公園,台北市,虎嘯里,敦化南路2段319號旁,25.0225296,121.5492783
金山公園,台北市,錦泰里,金山南路二段92巷底,25.0309598,121.5247561
金杭公園,台北市,光明里,金山南路二段30巷,25.03290038,121.5268771
金華公園,台北市,龍安里,金華街164巷1弄3號,25.02959061,121.5311737
附中公園,台北市,和安里,信義路3段147巷內,25.03634071,121.5422592
青峰公園,台北市,黎元里,辛亥路3段239號邊,25.01569939,121.5514069
師大公園,台北市,古莊里,師大路浦城街口,25.02459908,121.5283737
泰順公園,台北市,龍坡里,泰順街27巷旁,25.02462006,121.5316391
通化公園,台北市,通化里,文昌街與通化街口,25.03215981,121.5545578
富陽自然生態公園,台北市,"黎和里,黎孝里",富陽街底、聯勤彈葯庫舊址,25.016674,121.557488
敦仁公園,台北市,仁愛里,敦化南路1段236巷與仁愛路4段71巷交口,25.04040191,121.5469087
敦安公園,台北市,敦煌里,信義路四段265巷12弄,25.03446007,121.5537033
敦親公園,台北市,龍淵里,和平東路2段96巷底,25.0226593,121.5409088
新龍公園,台北市,新龍里,台北市大安區瑞安街214巷,25.02765083,121.5401611
溫州公園,台北市,大學里,羅斯福路3段283巷與新生南路3段86巷交叉口,25.01880074,121.5313416
瑞安公園,台北市,龍生里,瑞安街155巷口,25.02613068,121.5393524
群賢公園,台北市,群賢里,和平東路2段311巷43弄,25.02540016,121.5465698
誠安公園,台北市,誠安里,忠孝東路3段237巷,25.04249001,121.5409088
嘉興公園,台北市,芳和里,樂業街與嘉興街口,25.02136993,121.5519486
寧馨公園,台北市,民輝里,八德路2段台北科大北側,25.04434967,121.533493
福州山公園,台北市,"黎元里,黎孝里",辛亥路三段、興隆超市旁(福州山),25.01589012,121.5516129
德安公園,台北市,德安里,四維路52巷,25.03487968,121.5477753
黎孝公園,台北市,黎孝里,和平東路3段308巷15弄,25.01976013,121.5559921
黎和生態公園,台北市,黎和里,和平東路3段512巷底,25.015128,121.560002
錦安公園,台北市,錦安里,金山南路2段203巷及麗水街口,25.0279808,121.5279465
龍生公園,台北市,龍生里,和平東路二段175巷內,25.02601051,121.5413971
龍門公園,台北市,龍門里,建國南路2段308巷,25.02425957,121.5366821
龍陣一號公園,台北市,龍陣里,復興南路2段180巷15弄,25.0275898,121.5425415
龍陣二號公園,台北市,龍陣里,瑞安街61號,25.02923966,121.5424881
龍圖公園,台北市,龍圖里,復興南路2段78巷42弄,25.03049088,121.5416031
臨江公園,台北市,臨江里,基隆路2段132巷13號,25.0281601,121.5557404
大安125號綠地,台北市,民輝里,八德路，中央圖書館台灣分館(國立台北工專前),25.04442024,121.5336838
大安195號綠地,台北市,大學里,臺北市大安區溫州街58巷,25.02001953,121.5314331
黎和綠地,台北市,黎和里,台北市大安區臥龍街324號,25.01593018,121.5605698
錦華綠地,台北市,錦安里,金華街，永康街55巷交叉口,25.02957916,121.5295792
三張里公園,台北市,三張里,松平路77號旁,25.03092957,121.5667267
三犁公園,台北市,三犁里,信義路五段150巷14弄旁,25.02977943,121.5700226
三興公園,台北市,景勤里,吳興街156巷40弄與吳興街118巷間,25.02857971,121.5595474
中全公園,台北市,安康里,虎林街164巷與松德路邊,25.03858948,121.5748901
中興公園,台北市,中興里,基隆路一段380巷 與光復南路473巷旁,25.03426933,121.5592499
五分埔公園,台北市,永吉里,中坡北路、松隆路口(松山車站前),25.04693985,121.580101
五常公園,台北市,五常里,松隆路272號與永吉路225巷邊,25.04768944,121.5743408
四育公園,台北市,四育里,虎林街50巷與永吉路321巷邊,25.04676056,121.5751419
永吉公園,台北市,五全里,永吉路278巷57弄內,25.04359055,121.5750427
永春公園,台北市,永春里,忠孝東路五段703巷1弄與松山路393巷,25.04229927,121.5791168
永春陂濕地公園,台北市,松隆里,松山路松山家商旁,25.032812,121.580069
永春崗公園,台北市,松隆里,信義區松山路656巷2號旁,25.03170967,121.5775909
交五,台北市,雅祥里,信義區市民大道六段（松信路至虎林街）,25.0492096,121.5741501
安強公園,台北市,安康里,虎林街202巷66弄,25.03668976,121.5753403
吳興公園,台北市,惠安里,吳興街432巷114號,25.02329063,121.5679398
念儒公園,台北市,安康里,忠孝東路五段236巷37弄底,25.03771973,121.573761
林口2號綠地(松光),台北市,松光里,松山路465巷,25.0399,121.57882
林口公園,台北市,松光里,松山路515巷,25.03906059,121.578949
松友公園,台北市,松友里,信義路六段76巷2弄,25.03391075,121.576149
松壽廣場,台北市,西村里,松智路右側(信義計畫區),25.03738976,121.5660782
松德公園,台北市,安康里,信義區松德路180巷8之1號對面,25.03602028,121.573288
虎林公園,台北市,松友里,信義路六段76巷8弄與松德路307巷,25.03148079,121.5772934
信義352號公園 (松智公園),台北市,西村里,信義區松智路1號,25.03582001,121.5655136
信義安康公園,台北市,安康里,信義區松勇路47號旁,25.03572083,121.5700684
春光公園,台北市,松光里,忠孝東路五段、林口街口,25.04223061,121.5807419
革新公園,台北市,敦厚里,基隆路一段109巷與松隆路邊,25.04383087,121.5673676
泰和公園,台北市,泰和里,吳興街583巷與600巷67弄間,25.02313995,121.5681992
眷村文化公園,台北市,景新里,松勤路與莊敬路交口,25.0316391,121.5617523
富台公園,台北市,富台里,"松信路,虎林街120巷交叉口",25.04207039,121.5722427
富生1號公園,台北市,興雅里,永吉路30巷167弄底,25.04222919,121.5698486
富生2號公園,台北市,興雅里,永吉路30巷157弄底,25.04238053,121.5696237
富生公園,台北市,興雅里,永吉路30巷167弄底,25.04208946,121.5698471
惠安公園,台北市,惠安里,吳興街320巷65號前,25.02454948,121.564621
景平公園,台北市,景新里,莊敬路289巷口,25.02989006,121.563942
景勤1號公園,台北市,景勤里,吳興街220巷59弄旁(台北醫學院斜對),25.02633095,121.560257
景勤2號公園,台北市,景勤里,信義區嘉興街181巷21號對面,25.02603912,121.5574875
象山公園,台北市,三犁里,信義區信義路5段150巷,25.03041077,121.5700913
雅祥公園,台北市,雅祥里,松信路與基隆路一段35巷7弄邊,25.04756928,121.5718308
福祥公園,台北市,雅祥里,永吉路127巷與松隆路99號邊,25.04603958,121.5705032
福德公園,台北市,中坡里,福德街與大道路口,25.03824043,121.5818481
黎忠公園,台北市,黎忠里,和平東路三段435巷7弄,25.01907921,121.559372
黎富公園,台北市,黎平里,富陽街92號前,25.02100945,121.5567017
黎雙公園,台北市,雙和里,吳興街284巷22弄(北醫南側),25.02498055,121.5634689
糶米公園,台北市,泰和里,吳興街600巷旁,25.018614,121.572468
太子綠地,台北市,四羅里,永吉路與虎林街交叉處,25.04519081,121.5770721
交六,台北市,雅祥里,市民大道6段(松信路至基隆路一段間),25.04932976,121.5708695
松光綠地,台北市,松光里,台北市信義區松山路465巷4號,25.03949928,121.5785294
松隆綠地,台北市,松隆里,松山商職西南側松山路650巷,25.03495979,121.5801086
信義350綠地,台北市,興隆里,松高路及基隆路交叉,25.03923035,121.5625687
信義351號綠地,台北市,興雅里,松高路本線基隆路口至松仁路口,25.03918076,121.5654373
信義353號綠地 (松仁綠地),台北市,"景新里,三張里",信義路五段南側與松仁路西側間,25.03274918,121.5677185
信義354號綠地,台北市,安康里,松仁路東側，信義路北側,25.02946091,121.5684204
信義355號綠地,台北市,三犁里,松仁路東側、信義路五段南側,25.03089905,121.5683365
信義356號綠地,台北市,安康里,信義路五段北側、松德路西側,25.03338051,121.5737076
信義382號綠地 (惠安水與綠生活綠地),台北市,惠安里,吳興街432巷37弄,25.0233593,121.5682373
崇德綠地,台北市,黎順里,台北市信義區嘉興街270號,25.02421951,121.5554504
黎平綠地,台北市,黎平里,臺北市崇德街146巷17號,25.02318955,121.5571213
市民廣場,台北市,"西村里,興隆里",信義區市府路1號對面,25.03664017,121.5627518
忠信廣場,台北市,興雅里,忠孝東路與松仁路交叉口(信義計畫區),25.0405407,121.5679092
信義20號廣場,台北市,四育里,市民大道與松隆路及松山路,25.04874992,121.5775833
信義21號廣場,台北市,西村里,信義計畫、市府路,25.03473091,121.5644684
信義廣場,台北市,西村里,松智路與信義路交叉口(信義計畫區),25.03347969,121.56604
厚生廣場,台北市,敦厚里,永吉路30巷102弄與松隆路旁,25.04340935,121.5681
景聯廣場,台北市,景聯里,臺北市吳興街7巷,25.03252029,121.5614014
三重世貿公園,台北市,三重里,南港區經貿二路106巷,25.05792999,121.615387
中南公園,台北市,中南里,忠孝東路七段596巷中南社區東側山坡上,25.05121994,121.6154709
中研公園,台北市,中研里,南港區研究路2段12巷58弄,25.04689026,121.6130524
中興公園,台北市,中研里,研究院路二段98巷,25.0442009,121.6148529
六福公園,台北市,中研里,研究院路二段35巷23弄,25.04726028,121.6165085
四分河濱公園,台北市,中研里,南港區研究院路2段2巷54弄,25.04862976,121.6156921
市民公園,台北市,玉成里,玉成街38巷東北側，東新街12巷南側,25.0492897,121.5817337
玉成公園,台北市,鴻福里,南港區中坡南路55號,25.04254913,121.5855026
玉東公園,台北市,玉成里,東新街與市民大道交叉口,25.050188,121.584156
合成18號綠園,台北市,合成里,臺北市忠孝東路6段玉成街口至東新街口,25.04626083,121.5829163
合成8號綠園,台北市,合成里,臺北市南港區東新街至忠孝東路6段449號,25.05083084,121.5937882
合成公園,台北市,合成里,永吉路536巷與中坡北路交叉口,25.04509926,121.5811386
合樂公園,台北市,合成里,玉成街(原南隆鐵工廠),25.04850006,121.5818863
百福公園,台北市,百福里,福德街309巷19號對面,25.03793907,121.5885391
幸福公園,台北市,中研里,研究院路二段35巷旁交通資訊:公車圓拱橋站步行約3分鐘,25.04602051,121.6160507
昆陽公園,台北市,新光里,昆陽街171巷1-5弄東側、龍華路南側,25.04871941,121.5942001
東坡公園,台北市,成福里,東新街170巷5號後側,25.04523087,121.5933075
東明公園,台北市,東明里,南港路二段86巷9弄,25.05480003,121.6036377
東陽公園,台北市,重陽里,臺北市南港區重陽路187巷旁,25.0574398,121.6037369
南汐公園,台北市,新富里,南港路一段與研究路一段交叉口,25.05467987,121.617691
南港公園,台北市,成福里,南港區東新街170之1號,25.04306984,121.5919113
南興公園,台北市,南港里,南港路一段360號南側交通資訊:公車南港行政中心站旁，或捷運南港站、臺鐵南港站步行約5分鐘,25.05401993,121.6069031
後山埤公園,台北市,成福里,南港區東新街170之1號,25.04371071,121.5899506
胡適公園,台北市,中研里,南港區研究院路2段130號對面,25.03992081,121.6179123
重陽公園,台北市,東新里,臺北市南港區重陽路120號旁交通資訊:公車中國電視公司站旁,25.05620003,121.5991516
理想公園,台北市,舊莊里,舊莊街一段145巷6弄28號交通資訊:公車舊莊國小站步行約3分鐘,25.03986931,121.6215897
瓶蓋印象公園,台北市,東明里,南港區興華路、市民大道口,25.053719,121.606226
港後公園,台北市,三重里,臺北市南港區經貿二路255巷交通資訊:公車南港軟體園區北站步行約3分鐘，或捷運南港展覽館站步行約15,25.06274986,121.6153793
湧聲公園,台北市,成福里,東新街170巷(自辦重劃區),25.04327965,121.5927582
新勝公園,台北市,新光里,昆陽街152巷33號,25.04884911,121.5931625
新富公園,台北市,新富里,研究院路一段65巷交通資訊:誠正國中公車站步行約3分鐘，或捷運南港展覽館站步行約10分鐘,25.05303001,121.6169586
新新公園,台北市,西新里,南港路三段109巷南側,25.051391,121.588752
萬福公園,台北市,萬福里,忠孝東路六段70巷10號對面,25.04624939,121.5844498
經貿公園,台北市,三重里,臺北市南港區經園街66號前 交通資訊:公車南港軟體園區北站步行約3分鐘，或捷運南港展覽館站步行約15,25.06258011,121.6163635
福山公園,台北市,中研里,研究院路二段61巷1弄16號交通資訊：公車中研院站步行約3分鐘,25.04470062,121.6178513
興南公園,台北市,東新里,興南街與重陽路交叉口交通資訊:搭乘公車紅32605副線至興華路站步行約3分鐘即可到達搭乘捷運捷運至捷,25.05512047,121.5973969
興華公園,台北市,東新里,興華路114巷交通資訊:公車興華路站步行約3分鐘，或捷運南港站、臺鐵南港站步行約15分鐘,25.05677033,121.6047897
錫口廊道,台北市,玉成里,南港區南港路三段與八德路四段交界,25.05100657,121.5799314
聯成公園,台北市,聯成里,忠孝東路六段250巷1弄,25.04659081,121.5872192
舊莊公園,台北市,舊莊里,舊莊街一段145巷12號前交通資訊:公車舊莊國小站步行約3分鐘,25.04137039,121.6202698
九如綠地,台北市,九如里,臺北市南港區研究院路二段150巷底、四分溪旁,25.03856087,121.6163101
四分綠地,台北市,九如里,左至研究院路三段68巷北側右至凌雲街北側,25.03588189,121.615002
向陽綠地,台北市,西新里,臺北市南港區向陽路199巷旁、成功路1段79號,25.05695915,121.5928726
成福綠地,台北市,新光里,臺北市南港區東新街170巷口、南港公園旁,25.0453701,121.5929489
成德綠地,台北市,聯成里,臺北市南港區東新街100號之1,25.04644966,121.5874634
東明綠地,台北市,東明里,臺北市南港路二段72巷21弄,25.05426979,121.6006928
