brand,name,star,comment,class,address,latitude,longitude
清心福全,清心福全松山饒河店-珍珠奶茶手搖飲料專賣店,3.6,127,無酒精飲料店,台北市松山區八德路四段779號,25.0512701,121.5783241
清心福全,清心福全內湖瑞光店,4.3,32,無酒精飲料店,台北市內湖區瑞光路11號,25.069492,121.5838412
清心福全,清心福全北投中央北店-珍珠奶茶手搖飲料專賣店,4.2,105,無酒精飲料店,台北市北投區中央北路四段511號,25.1281728,121.4685537
清心福全,清心福全冷飲站秀朗二店,2.8,102,冰品飲料店,新北市永和區得和路107號,25.000321,121.5182942
清心福全,清心福全內湖東湖店,4.3,88,冰品飲料店,台北市內湖區東湖路146號,25.0679338,121.6170446
清心福全,清心福全士林陽明店珍珠奶茶手搖飲料專賣店,3.7,211,珍珠奶茶,台北市士林區文林路22號,25.0865855,121.5256277
清心福全,清心福全-新松山店,4.1,87,珍珠奶茶,台北市信義區松山路590號,25.0366729,121.578274
清心福全,清心福全松山民生東店-珍珠奶茶手搖飲料專賣店,2.9,176,冰品飲料店,台北市中山區遼寧街43號,25.048702,121.542248
清心福全,清心福全公館店-珍珠奶茶手搖飲料專賣店,3.6,145,珍珠奶茶,台北市中正區羅斯福路三段316巷1-6號,25.0158903,121.5325063
清心福全,清心福全中和橋和店-珍珠奶茶手搖飲料專賣店,3.4,357,冰品飲料店,新北市中和區橋和路105號1樓,25.0056998,121.4909111
清心福全,清心福全三峽大義店,3.5,107,珍珠奶茶,新北市三峽區大義路11號,24.9437014,121.3788895
清心福全,清心福全士林天母店-珍珠奶茶手搖飲料專賣店,4.1,65,無酒精飲料店,台北市士林區天母西路44號,25.1183745,121.5256429
清心福全,清心福全杭州南店-珍珠奶茶手搖飲料專賣店,3.4,86,無酒精飲料店,台北市中正區羅斯福路二段10號,25.0288449,121.5208147
